Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion,Unit_Price,Cost_Per_Item,Profit,Customer_ID,Basket_Size,Product_Category,Category,Sub_Category,Hour,Day,Month
1000000112,2022-01-11 11:36:00,william wood,"tissues,insectrepellent,bread,pancakemix",2,63.34,cash,atlanta,pharmacy,True,student,fall,,31.67,21.50105739,20.33788521,461193,4,tissues,cleaning supplies,tissues,11,tuesday,2022-01
1000000113,2023-04-24 01:06:00,javier ryan,"femininehygieneproducts,pickles",2,48.86,credit card,miami,supermarket,False,teenager,spring,discount on selected items,24.43,15.69471426,17.47057148,140983,2,feminine hygiene products,personal care,feminine hygiene products,1,monday,2023-04
1000000114,2021-07-31 22:35:00,mr. david casey,"pasta,orange",1,44.08,debit card,los angeles,supermarket,True,teenager,winter,,44.08,26.00813128,18.07186872,401737,2,pasta,grains & bakery,pasta,22,saturday,2021-07
1000000115,2021-12-12 02:59:00,ms. megan hicks,"showergel,pickles,bread,sponges",1,79.64,cash,san francisco,pharmacy,True,teenager,fall,,79.64,52.67693642,26.96306358,889802,4,shower gel,personal care,shower gel,2,sunday,2021-12
1000000116,2024-03-05 06:13:00,debbie tucker,apple,5,43.61,mobile payment,san francisco,pharmacy,True,teenager,fall,bogo (buy one get one),8.722,5.591688356,15.65155822,454620,1,apple,fruits,apple,6,tuesday,2024-03
1000000117,2021-01-05 21:56:00,joseph guzman,"spinach,chips,diapers,tissues",6,25.23,credit card,san francisco,convenience store,False,middle-aged,fall,bogo (buy one get one),4.205,1.917358129,13.72585122,624746,4,spinach,vegetables,spinach,21,tuesday,2021-01
1000000118,2023-04-06 20:51:00,xavier tran,"yogurt,powerstrips",7,13.28,credit card,seattle,specialty store,True,teenager,fall,,1.897142857,1.266850721,4.41204495,45328,2,yogurt,dairy,yogurt,20,thursday,2023-04
1000000119,2021-06-21 07:37:00,janet sullivan,"extensioncords,insectrepellent",1,60.7,debit card,atlanta,department store,False,retiree,winter,,60.7,34.10142223,26.59857777,974803,2,extension cords,household electronics,extension cords,7,monday,2021-06
1000000120,2023-02-26 11:40:00,james ray,"cleaningspray,trashcans",8,53.89,mobile payment,new york,department store,False,senior citizen,summer,discount on selected items,6.73625,4.326235624,19.28011501,131264,2,cleaning spray,cleaning supplies,cleaning spray,11,sunday,2023-02
1000000121,2022-03-21 14:49:00,jason marshall,"vacuumcleaner,spinach",8,14.37,debit card,los angeles,convenience store,False,homemaker,winter,bogo (buy one get one),1.79625,1.201381199,4.758950406,655933,2,vacuum cleaner,household electronics,vacuum cleaner,14,monday,2022-03
1000000122,2020-08-29 13:41:00,alexander wright,shampoo,9,56.04,mobile payment,chicago,department store,True,student,spring,,6.226666667,3.084697158,28.27772558,284078,1,shampoo,personal care,shampoo,13,saturday,2020-08
1000000123,2023-09-17 23:36:00,cathy jackson,"bathtowels,femininehygieneproducts",4,44.49,credit card,miami,department store,False,homemaker,spring,bogo (buy one get one),11.1225,4.816215759,25.22513696,301167,2,bath towels,home & misc,bath towels,23,sunday,2023-09
1000000124,2023-08-21 07:05:00,mercedes anderson,"ketchup,eggs,mop,mop",7,66.28,debit card,miami,supermarket,False,homemaker,fall,,9.468571429,4.434894682,35.23573723,941993,4,ketchup,condiments,ketchup,7,monday,2023-08
1000000125,2021-05-02 14:10:00,anthony christensen,"pasta,coffee,cannedsoup",8,23.96,cash,chicago,convenience store,True,young adult,spring,,2.995,1.581756348,11.30594922,271561,3,pasta,grains & bakery,pasta,14,sunday,2021-05
1000000126,2022-08-10 00:26:00,cameron walker,"cannedsoup,toothpaste,oliveoil",10,68.06,debit card,san francisco,department store,True,professional,winter,,6.806,4.392622549,24.13377451,339528,3,canned soup,pantry & snacks,canned soup,0,wednesday,2022-08
1000000127,2021-06-02 05:16:00,paul brown,"soap,trashcans,shampoo,hairgel,eggs",7,33.04,cash,boston,pharmacy,True,professional,spring,bogo (buy one get one),4.72,3.106794506,11.29243846,503962,5,soap,personal care,soap,5,wednesday,2021-06
1000000128,2024-04-30 02:08:00,kimberly stevens,papertowels,6,34.28,cash,los angeles,warehouse club,False,professional,fall,,5.713333333,2.297249285,20.49650429,102272,1,paper towels,cleaning supplies,paper towels,2,tuesday,2024-04
1000000129,2020-10-28 23:23:00,jordan garcia,"rice,broom,insectrepellent,showergel",4,24.12,mobile payment,houston,supermarket,True,retiree,summer,discount on selected items,6.03,3.33594187,10.77623252,313674,4,rice,grains & bakery,rice,23,wednesday,2020-10
1000000130,2022-09-08 07:32:00,ryan joseph ii,"tea,ironingboard",8,9.31,credit card,miami,supermarket,False,middle-aged,winter,bogo (buy one get one),1.16375,0.611228616,4.420171068,682824,2,tea,beverages,tea,7,thursday,2022-09
1000000131,2022-09-02 23:11:00,debbie brown,"handsanitizer,tomatoes,yogurt,hairgel",10,86.98,mobile payment,boston,department store,False,senior citizen,summer,bogo (buy one get one),8.698,4.058768121,46.39231879,785053,4,hand sanitizer,home & misc,hand sanitizer,23,friday,2022-09
1000000132,2021-04-18 21:43:00,dawn pratt,"carrots,extensioncords",5,83.34,mobile payment,atlanta,convenience store,False,senior citizen,spring,discount on selected items,16.668,7.266574783,47.00712609,80069,2,carrots,vegetables,carrots,21,sunday,2021-04
1000000133,2022-07-08 20:10:00,madison hill,"carrots,icecream,orange,hairgel",6,40.37,debit card,boston,department store,False,teenager,winter,discount on selected items,6.728333333,3.372809557,20.13314266,730302,4,carrots,vegetables,carrots,20,friday,2022-07
1000000134,2020-10-28 03:12:00,kelly atkinson,"hairgel,toothpaste,dishsoap,sponges,spinach",1,7.14,mobile payment,atlanta,department store,False,teenager,spring,discount on selected items,7.14,4.875712586,2.264287414,193659,5,hair gel,personal care,hair gel,3,wednesday,2020-10
1000000135,2020-05-04 09:30:00,patricia fuller,"insectrepellent,peanutbutter,potatoes,tissues,trashcans",1,56.7,mobile payment,seattle,specialty store,False,professional,fall,bogo (buy one get one),56.7,28.17768187,28.52231813,361428,5,insect repellent,other,insect repellent,9,monday,2020-05
1000000136,2021-02-26 11:14:00,debra brown,"femininehygieneproducts,ironingboard,powerstrips,tomatoes",9,90.9,credit card,chicago,department store,False,teenager,fall,discount on selected items,10.1,5.611935584,40.39257975,534440,4,feminine hygiene products,personal care,feminine hygiene products,11,friday,2021-02
1000000137,2023-11-02 09:25:00,brett hernandez,"ketchup,powerstrips,dustpan",9,59.02,mobile payment,chicago,specialty store,False,professional,winter,bogo (buy one get one),6.557777778,4.006183743,22.96434631,381007,3,ketchup,condiments,ketchup,9,thursday,2023-11
1000000138,2021-04-07 10:10:00,diane hughes,"bbqsauce,tuna,honey",3,36.46,mobile payment,dallas,warehouse club,True,middle-aged,spring,,12.15333333,6.187126864,17.89861941,42310,3,bbq sauce,condiments,bbq sauce,10,wednesday,2021-04
1000000139,2022-11-03 02:17:00,jeffrey jones,"tuna,toiletpaper",2,73.35,credit card,dallas,specialty store,False,senior citizen,winter,,36.675,25.36203237,22.62593527,134021,2,tuna,meat & seafood,tuna,2,thursday,2022-11
1000000140,2020-12-08 16:09:00,frank torres,"cheese,shavingcream",5,52.95,mobile payment,san francisco,pharmacy,True,teenager,summer,,10.59,7.293695056,16.48152472,631743,2,cheese,dairy,cheese,16,tuesday,2020-12
1000000141,2023-03-05 04:11:00,daniel mcguire,"coffee,laundrydetergent,jam",1,77.42,credit card,miami,warehouse club,True,professional,fall,,77.42,36.8158956,40.6041044,235115,3,coffee,beverages,coffee,4,sunday,2023-03
1000000142,2023-03-18 16:05:00,russell harmon,"deodorant,ironingboard,spinach",7,53.23,cash,miami,specialty store,False,student,summer,bogo (buy one get one),7.604285714,4.176080199,23.99743861,372676,3,deodorant,personal care,deodorant,16,saturday,2023-03
1000000143,2024-04-04 05:28:00,john benitez,"ketchup,razors,shavingcream",4,71.54,credit card,miami,department store,True,teenager,fall,discount on selected items,17.885,8.768362571,36.46654971,226081,3,ketchup,condiments,ketchup,5,thursday,2024-04
1000000144,2022-11-19 23:47:00,wesley delacruz,"dishsoap,ironingboard,carrots,lightbulbs",6,78.93,cash,san francisco,pharmacy,True,teenager,fall,,13.155,6.386123011,40.61326193,579553,4,dish soap,cleaning supplies,dish soap,23,saturday,2022-11
1000000145,2023-02-07 02:49:00,shannon reid,handsanitizer,4,76.86,mobile payment,seattle,convenience store,True,student,summer,discount on selected items,19.215,7.898634808,45.26546077,71059,1,hand sanitizer,home & misc,hand sanitizer,2,tuesday,2023-02
1000000146,2022-12-31 19:41:00,steven brown,"laundrydetergent,bbqsauce,butter,gardenhose,papertowels",2,25.04,debit card,miami,pharmacy,True,senior citizen,winter,discount on selected items,12.52,7.297523638,10.44495272,660082,5,laundry detergent,cleaning supplies,laundry detergent,19,saturday,2022-12
1000000147,2021-03-18 13:20:00,harold miller,"peanutbutter,coffee",1,62.25,cash,los angeles,warehouse club,True,middle-aged,spring,discount on selected items,62.25,34.28753076,27.96246924,64901,2,peanut butter,pantry & snacks,peanut butter,13,thursday,2021-03
1000000148,2023-07-28 08:34:00,jessica middleton,"chips,broom,papertowels",6,45.81,debit card,chicago,department store,False,middle-aged,winter,,7.635,3.17191208,26.77852752,66621,3,chips,pantry & snacks,chips,8,friday,2023-07
1000000149,2021-04-11 04:00:00,luke bell,"orange,orange",4,47.73,debit card,houston,warehouse club,True,retiree,summer,discount on selected items,11.9325,5.77048468,24.64806128,818537,2,orange,fruits,orange,4,sunday,2021-04
1000000150,2020-09-22 10:18:00,james morales,"potatoes,lightbulbs,toothbrush",2,58.89,debit card,seattle,specialty store,False,professional,winter,,29.445,19.8011667,19.28766659,319681,3,potatoes,vegetables,potatoes,10,tuesday,2020-09
1000000151,2021-04-17 12:55:00,ian wilkinson,"pancakemix,cheese,insectrepellent,beef,bread",9,65.15,debit card,san francisco,department store,True,middle-aged,summer,bogo (buy one get one),7.238888889,3.415804128,34.40776285,369533,5,pancake mix,grains & bakery,pancake mix,12,saturday,2021-04
1000000152,2020-07-28 04:10:00,jason andrade,onions,8,73.23,credit card,los angeles,supermarket,True,professional,fall,,9.15375,4.059399431,40.75480456,32041,1,onions,vegetables,onions,4,tuesday,2020-07
1000000153,2023-12-11 12:45:00,zachary anderson,"airfreshener,sponges",10,54.02,cash,new york,pharmacy,True,teenager,spring,bogo (buy one get one),5.402,2.954007143,24.47992857,618063,2,air freshener,home & misc,air freshener,12,monday,2023-12
1000000154,2023-09-20 21:00:00,michael perkins,airfreshener,9,87.79,credit card,seattle,warehouse club,False,young adult,summer,discount on selected items,9.754444444,6.786119557,26.71492399,18813,1,air freshener,home & misc,air freshener,21,wednesday,2023-09
1000000155,2020-04-18 01:29:00,andre davis,spinach,6,36.1,mobile payment,los angeles,supermarket,False,senior citizen,fall,discount on selected items,6.016666667,2.843576432,19.03854141,188344,1,spinach,vegetables,spinach,1,saturday,2020-04
1000000156,2023-10-09 12:34:00,heather le,"tea,soda",7,98.26,cash,dallas,convenience store,False,middle-aged,fall,discount on selected items,14.03714286,8.445315952,39.14278833,568737,2,tea,beverages,tea,12,monday,2023-10
1000000157,2021-10-11 03:22:00,morgan black,"cerealbars,papertowels,orange",6,44.73,mobile payment,san francisco,warehouse club,True,teenager,winter,,7.455,4.68536227,16.61782638,145313,3,cereal bars,grains & bakery,cereal bars,3,monday,2021-10
1000000158,2023-03-19 13:07:00,chelsea harding,"hairgel,trashbags,powerstrips,femininehygieneproducts",5,35.83,debit card,seattle,warehouse club,True,senior citizen,summer,bogo (buy one get one),7.166,3.377273192,18.94363404,753712,4,hair gel,personal care,hair gel,13,sunday,2023-03
1000000159,2021-11-20 09:58:00,tracy bruce,papertowels,9,64.32,mobile payment,miami,warehouse club,True,middle-aged,spring,discount on selected items,7.146666667,4.419962518,24.54033734,415947,1,paper towels,cleaning supplies,paper towels,9,saturday,2021-11
1000000160,2024-02-28 14:41:00,michael perez,"water,mop",9,71.79,mobile payment,new york,supermarket,False,senior citizen,summer,bogo (buy one get one),7.976666667,4.070771703,35.15305467,182462,2,water,other,water,14,wednesday,2024-02
1000000161,2022-03-10 22:42:00,ryan atkinson,"tissues,jam",9,86.43,mobile payment,miami,specialty store,True,retiree,summer,,9.603333333,5.663006431,35.46294212,361824,2,tissues,cleaning supplies,tissues,22,thursday,2022-03
1000000162,2022-10-26 23:16:00,trevor miller,oliveoil,5,57.3,mobile payment,chicago,pharmacy,True,senior citizen,winter,bogo (buy one get one),11.46,6.762075146,23.48962427,7098,1,olive oil,pantry & snacks,olive oil,23,wednesday,2022-10
1000000163,2020-08-20 15:17:00,lisa taylor,"plantfertilizer,showergel,tuna",6,21.9,cash,chicago,specialty store,False,young adult,winter,discount on selected items,3.65,2.046673279,9.619960326,448836,3,plant fertilizer,garden tools,plant fertilizer,15,thursday,2020-08
1000000164,2023-12-03 03:08:00,erik russell,"pickles,cleaningspray",7,53.99,cash,los angeles,department store,True,middle-aged,winter,,7.712857143,3.294060487,30.93157659,19998,2,pickles,pantry & snacks,pickles,3,sunday,2023-12
1000000165,2021-04-25 05:04:00,ms. bianca larson dds,"bbqsauce,eggs,shrimp",10,38.13,mobile payment,new york,department store,False,young adult,summer,discount on selected items,3.813,2.480702525,13.32297475,682681,3,bbq sauce,condiments,bbq sauce,5,sunday,2021-04
1000000166,2024-04-24 21:49:00,gary jones,"trashcans,toothpaste,broom,babywipes,tea",5,53.09,cash,dallas,department store,False,professional,fall,bogo (buy one get one),10.618,5.269012819,26.74493591,744964,5,trash cans,cleaning equipment,trash cans,21,wednesday,2024-04
1000000167,2020-10-24 14:25:00,douglas gray,powerstrips,8,82.66,cash,los angeles,specialty store,True,homemaker,summer,,10.3325,4.711160753,44.97071398,167400,1,power strips,household electronics,power strips,14,saturday,2020-10
1000000168,2020-06-28 18:14:00,lori davis,"toothbrush,toothbrush,bbqsauce,dustpan,banana",4,63.4,credit card,seattle,convenience store,True,middle-aged,spring,,15.85,6.533885798,37.26445681,621043,5,toothbrush,personal care,toothbrush,18,sunday,2020-06
1000000169,2023-06-24 14:37:00,kelly hall md,"bread,toothpaste,syrup,ironingboard,cleaningspray",9,20.51,debit card,new york,pharmacy,False,teenager,spring,bogo (buy one get one),2.278888889,1.315529364,8.670235721,596706,5,bread,grains & bakery,bread,14,saturday,2023-06
1000000170,2023-09-03 18:28:00,scott johnson,"onions,peanutbutter,tomatoes,mayonnaise",7,35.13,mobile payment,dallas,department store,False,homemaker,spring,,5.018571429,3.027550116,13.93714919,807872,4,onions,vegetables,onions,18,sunday,2023-09
1000000171,2023-02-14 22:57:00,regina andersen,"syrup,tuna",7,55.45,mobile payment,los angeles,warehouse club,True,senior citizen,winter,discount on selected items,7.921428571,3.207991219,32.99406147,77193,2,syrup,pantry & snacks,syrup,22,tuesday,2023-02
1000000172,2021-08-27 21:54:00,jennifer schmidt,"powerstrips,eggs,butter,onions",9,43.37,credit card,seattle,pharmacy,True,homemaker,summer,discount on selected items,4.818888889,2.66787142,19.35915722,971013,4,power strips,household electronics,power strips,21,friday,2021-08
1000000173,2020-11-11 23:34:00,manuel drake,"tissues,spinach,lightbulbs",7,51.27,mobile payment,dallas,convenience store,False,middle-aged,summer,,7.324285714,3.427390217,27.27826848,66066,3,tissues,cleaning supplies,tissues,23,wednesday,2020-11
1000000174,2021-04-16 22:38:00,james ho dds,"mustard,trashcans",3,34.82,cash,seattle,convenience store,True,student,summer,,11.60666667,6.889158323,14.15252503,108116,2,mustard,condiments,mustard,22,friday,2021-04
1000000175,2024-04-07 21:08:00,ryan snow,"honey,cerealbars,sponges,oliveoil",2,90.68,cash,seattle,convenience store,True,teenager,winter,bogo (buy one get one),45.34,20.50773217,49.66453567,779688,4,honey,pantry & snacks,honey,21,sunday,2024-04
1000000176,2023-01-23 07:31:00,jessica nolan,"bbqsauce,cleaningspray,broom",8,85.09,debit card,seattle,warehouse club,True,homemaker,fall,discount on selected items,10.63625,6.459195955,33.41643236,635386,3,bbq sauce,condiments,bbq sauce,7,monday,2023-01
1000000177,2022-11-13 20:33:00,joann davies,"trashbags,extensioncords,beef",1,31.59,credit card,chicago,pharmacy,False,senior citizen,winter,,31.59,16.30109088,15.28890912,439350,3,trash bags,cleaning supplies,trash bags,20,sunday,2022-11
1000000178,2024-03-17 00:34:00,lori hill,onions,8,75.06,debit card,chicago,specialty store,False,professional,winter,discount on selected items,9.3825,6.389660736,23.94271411,772785,1,onions,vegetables,onions,0,sunday,2024-03
1000000179,2021-12-16 19:32:00,trevor jenkins,"honey,salmon,diapers,hairgel",5,45.77,debit card,san francisco,pharmacy,True,middle-aged,fall,bogo (buy one get one),9.154,4.039260017,25.57369992,887011,4,honey,pantry & snacks,honey,19,thursday,2021-12
